,MSA,MSADSCR,NAICS3,NAICS3Desc,MinWage_ATPAmt,BMW_Cases,cmp_assd_cnt,ESTB,MinWage_Cases,case_violtn_cnt,is_violator,ee_atp_cnt,All_ATPAmt,ChildLabor_EmpAff,ee_violtd_cnt,PAYR_N,MinWage_EmpAff,BMW_ATPAmt,BMW_EmpAff,EMPL_N,Other_ATPAmt,Other_Cases,Other_EmpAff,ChildLabor_ATPAmt,ChildLabor_Cases,All_AtpAmt,num_investigations,km_cluster,MW_Vltn_Svrty,BMW_Vltn_Svrty,CL_Vltn_Svrty,OTHER_Vltn_Svrty,OVERALL_Vltn_Svrty
660,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",722,Food Services and Drinking Places,711530.42,0,39808.5,4292.0,619,672,69,464,1989060.92,34,514,1337554.0,463,0.0,0,69057.0,1298820.18,7,19,29783.0,46,1989060.92,82,1,4770.53136481,0.0,14.6635677773,357.350933577,14804.8324265
661,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",811,Repair and Maintenance,533918.82,0,0.0,1228.0,542,544,28,490,1478387.66,0,504,330314.0,489,0.0,0,7931.0,944468.84,2,15,0.0,0,1478387.66,36,0,32919.7204615,0.0,0.0,1786.28578994,93948.7303795
662,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",812,Personal and Laundry Services,576.53,0,0.0,1394.0,496,496,4,9,1729.59,0,492,193567.0,9,0.0,0,8474.0,1153.06,0,483,0.0,0,1729.59,5,0,0.612316497522,0.0,0.0,65.721970734,100.419905594
663,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",813,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",0.0,0,0.0,1062.0,0,0,1,0,0.0,0,3,521145.0,0,0.0,0,13301.0,0.0,0,3,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
664,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",115,Support Activities for Agriculture and Forestry,0.0,0,8650.0,31.0,1,64,4,37,4300.22,0,37,6409.0,0,0.0,0,337.0,4300.22,63,37,0.0,0,4300.22,4,0,0.0,0.0,0.0,472.130979228,472.130979228
665,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",236,Construction of Buildings,10627.77,0,0.0,290.0,12,30,4,25,38367.27,0,25,65052.0,11,0.0,0,1409.0,27739.5,18,14,0.0,0,38367.27,6,0,82.9705251952,0.0,0.0,275.623136977,680.753548616
666,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",237,Heavy and Civil Engineering Construction,0.0,0,0.0,66.0,0,27,2,18,24417.52,0,18,54336.0,0,0.0,0,868.0,24417.52,27,18,0.0,0,24417.52,3,0,0.0,0.0,0.0,506.354101382,506.354101382
667,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",238,Specialty Trade Contractors,3395.28,0,0.0,548.0,12,27,2,20,60491.48,0,20,195298.0,12,0.0,0,4025.0,57096.2,15,8,0.0,0,60491.48,5,0,10.122573913,0.0,0.0,113.483130435,300.578782609
668,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",323,Printing and Related Support Activities,3608.75,0,0.0,23.0,32,32,1,31,10826.25,0,31,11943.0,31,0.0,0,273.0,7217.5,0,0,0.0,0,10826.25,1,0,409.784798535,0.0,0.0,0.0,1229.3543956
669,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",337,Furniture and Related Product Manufacturing,38868.3,0,0.0,18.0,36,36,1,36,116604.9,0,36,2367.0,36,0.0,0,67.0,77736.6,0,0,0.0,0,116604.9,1,0,20884.4597015,0.0,0.0,0.0,62653.3791045
670,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",441,Motor Vehicle and Parts Dealers,0.0,0,0.0,97.0,0,0,0,0,0.0,0,0,60191.0,0,0.0,0,1292.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
671,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",442,Furniture and Home Furnishings Stores,0.0,0,0.0,72.0,0,0,0,0,0.0,0,0,10911.0,0,0.0,0,406.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
672,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",446,Health and Personal Care Stores,0.0,0,0.0,86.0,2,2,1,0,0.0,0,2,33568.0,0,0.0,0,870.0,0.0,0,2,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
673,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",447,Gasoline Stations,25702.47,0,616.0,75.0,28,28,2,26,77107.41,0,26,11006.0,26,0.0,0,558.0,51404.94,0,0,0.0,0,77107.41,2,0,1197.60612903,0.0,0.0,0.0,3592.8183871
674,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",448,Clothing and Clothing Accessories Stores,2822.06,0,1848.0,147.0,8,8,2,6,8466.18,0,6,24517.0,6,0.0,0,1716.0,5644.12,0,0,0.0,0,8466.18,2,0,9.86734265734,0.0,0.0,0.0,29.602027972
675,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",452,General Merchandise Stores,15075.61,0,5060.0,20.0,21,27,1,21,44450.46,4,24,40011.0,21,0.0,0,1603.0,24314.85,0,1,5060.0,6,44450.46,1,0,197.497074236,0.0,12.6263256394,15.1683406114,665.509070493
676,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",453,Miscellaneous Store Retailers,1652.78,0,0.0,165.0,1,1,1,1,4958.34,0,1,15796.0,1,0.0,0,826.0,3305.56,0,0,0.0,0,4958.34,1,0,2.00094430993,0.0,0.0,0.0,6.00283292978
677,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",454,Nonstore Retailers,146.34,0,0.0,77.0,1,1,1,1,439.02,0,1,38667.0,1,0.0,0,1188.0,292.68,0,0,0.0,0,439.02,1,0,0.123181818182,0.0,0.0,0.0,0.369545454545
678,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",484,Truck Transportation,0.0,0,0.0,49.0,0,135,2,0,0.0,0,70,22754.0,0,0.0,0,652.0,0.0,135,70,0.0,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
679,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",485,Transit and Ground Passenger Transportation,0.0,0,0.0,13.0,0,0,0,0,0.0,0,0,12810.0,0,0.0,0,512.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
680,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",488,Support Activities for Transportation,0.0,0,0.0,29.0,0,0,0,0,0.0,0,0,6750.0,0,0.0,0,157.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
681,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",515,Broadcasting (except Internet),6881.79,0,1540.0,9.0,7,7,1,7,20645.37,0,7,7670.0,7,0.0,0,157.0,13763.58,0,0,0.0,0,20645.37,1,0,306.831401274,0.0,0.0,0.0,920.494203822
682,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",524,Insurance Carriers and Related Activities,0.0,0,0.0,140.0,131,131,2,0,0.0,0,131,32035.0,0,0.0,0,556.0,0.0,0,131,0.0,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
683,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",532,Rental and Leasing Services,982.6,0,0.0,55.0,2,2,1,1,1473.9,0,1,9667.0,1,0.0,0,296.0,491.3,0,0,0.0,0,1473.9,1,0,3.31959459459,0.0,0.0,0.0,4.97939189189
684,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",561,Administrative and Support Services,9466.64,0,0.0,333.0,36,851,4,249,1223376.97,0,276,89343.0,31,0.0,0,2822.0,1213910.33,815,245,0.0,0,1223376.97,4,0,103.992147413,0.0,0.0,105389.096687,119649.909185
685,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",624,Social Assistance,0.0,0,0.0,198.0,0,0,0,0,0.0,0,0,54066.0,0,0.0,0,2523.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
686,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",713,"Amusement, Gambling, and Recreation Industries",0.0,0,0.0,88.0,0,0,0,0,0.0,0,0,22575.0,0,0.0,0,1507.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
687,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",721,Accommodation,1150.77,0,2150.0,190.0,5,8,2,3,3039.03,2,3,74589.0,3,0.0,0,3557.0,3762.74,0,2,2150.0,3,3039.03,4,0,0.970567894293,0.0,1.20888389092,2.11568175429,2.56314028676
688,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",722,Food Services and Drinking Places,71408.05,0,2420.0,684.0,38,42,6,26,193147.59,2,28,182268.0,26,0.0,0,11022.0,124159.54,0,0,2420.0,4,193147.59,7,0,168.445772092,0.0,0.439121756487,0.0,490.667076756
689,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",811,Repair and Maintenance,3789.58,0,2640.0,202.0,5,7,1,5,11368.74,2,7,33517.0,5,0.0,0,977.0,4939.16,0,0,2640.0,2,11368.74,2,0,19.3939611054,0.0,5.4042988741,0.0,81.4546366428
690,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",812,Personal and Laundry Services,448.12,0,0.0,120.0,5,5,1,5,1344.36,0,5,13253.0,5,0.0,0,630.0,896.24,0,0,0.0,0,1344.36,1,0,3.55650793651,0.0,0.0,0.0,10.6695238095
691,42100.0,"Santa Cruz-Watsonville, CA Metro Area",115,Support Activities for Agriculture and Forestry,0.0,0,13900.0,14.0,0,45,1,25,69300.0,1,25,0.0,0,0.0,0,0.0,65000.0,42,24,4300.0,3,69300.0,1,0,,,inf,inf,inf
692,42100.0,"Santa Cruz-Watsonville, CA Metro Area",212,Mining (except Oil and Gas),0.0,0,0.0,3.0,0,0,1,0,0.0,0,1,0.0,0,0.0,0,0.0,0.0,0,1,0.0,0,0.0,1,0,,,,,
693,42100.0,"Santa Cruz-Watsonville, CA Metro Area",236,Construction of Buildings,148436.93,0,0.0,308.0,48,52,4,49,459776.09,0,50,34169.0,46,0.0,0,1043.0,311339.16,4,4,0.0,0,459776.09,4,0,6546.59518696,0.0,0.0,1194.01403643,22041.0397891
694,42100.0,"Santa Cruz-Watsonville, CA Metro Area",237,Heavy and Civil Engineering Construction,157919.57,0,0.0,20.0,9,14,4,10,480581.85,0,10,10440.0,9,0.0,0,146.0,322662.28,5,1,0.0,0,480581.85,4,0,9734.7680137,0.0,0.0,2210.01561644,32916.5650685
695,42100.0,"Santa Cruz-Watsonville, CA Metro Area",238,Specialty Trade Contractors,1659.02,0,0.0,402.0,15,15,3,13,4977.06,0,14,88563.0,13,0.0,0,1892.0,3318.04,0,1,0.0,0,4977.06,3,0,11.3991860465,0.0,0.0,1.75372093023,36.8281395349
696,42100.0,"Santa Cruz-Watsonville, CA Metro Area",334,Computer and Electronic Product Manufacturing,12400.41,0,0.0,39.0,5,5,1,4,37201.23,0,4,36138.0,4,0.0,0,567.0,24800.82,0,0,0.0,0,37201.23,1,0,87.4808465608,0.0,0.0,0.0,262.442539683
697,42100.0,"Santa Cruz-Watsonville, CA Metro Area",424,"Merchant Wholesalers, Nondurable Goods",0.0,0,0.0,136.0,1,4,2,0,0.0,0,2,163148.0,0,0.0,0,3238.0,0.0,3,2,0.0,0,0.0,3,0,0.0,0.0,0.0,0.0,0.0
698,42100.0,"Santa Cruz-Watsonville, CA Metro Area",425,Wholesale Electronic Markets and Agents and Brokers,0.0,0,0.0,39.0,0,0,0,0,0.0,0,0,17034.0,0,0.0,0,180.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
699,42100.0,"Santa Cruz-Watsonville, CA Metro Area",442,Furniture and Home Furnishings Stores,0.0,0,0.0,50.0,0,0,1,0,0.0,0,1,9501.0,0,0.0,0,328.0,0.0,0,1,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
700,42100.0,"Santa Cruz-Watsonville, CA Metro Area",445,Food and Beverage Stores,28.75,0,0.0,145.0,1,1,1,1,86.25,0,1,91201.0,1,0.0,0,3542.0,57.5,0,0,0.0,0,86.25,1,0,0.00811688311688,0.0,0.0,0.0,0.0243506493506
701,42100.0,"Santa Cruz-Watsonville, CA Metro Area",484,Truck Transportation,10926.99,0,0.0,34.0,14,14,2,12,32780.97,0,12,5309.0,12,0.0,0,138.0,21853.98,0,0,0.0,0,32780.97,3,0,950.173043478,0.0,0.0,0.0,2850.51913043
702,42100.0,"Santa Cruz-Watsonville, CA Metro Area",493,Warehousing and Storage,0.0,0,0.0,14.0,0,0,0,0,0.0,0,0,9925.0,0,0.0,0,218.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
703,42100.0,"Santa Cruz-Watsonville, CA Metro Area",517,Telecommunications,0.0,0,0.0,33.0,0,0,0,0,0.0,0,0,20583.0,0,0.0,0,363.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
704,42100.0,"Santa Cruz-Watsonville, CA Metro Area",524,Insurance Carriers and Related Activities,935.78,0,0.0,104.0,5,5,1,4,2807.34,0,4,57690.0,4,0.0,0,830.0,1871.56,0,0,0.0,0,2807.34,1,0,4.50978313253,0.0,0.0,0.0,13.5293493976
705,42100.0,"Santa Cruz-Watsonville, CA Metro Area",531,Real Estate,0.0,0,0.0,319.0,0,0,1,0,0.0,0,1,43939.0,0,0.0,0,1184.0,0.0,0,1,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
706,42100.0,"Santa Cruz-Watsonville, CA Metro Area",532,Rental and Leasing Services,0.0,0,0.0,35.0,0,0,0,0,0.0,0,0,4801.0,0,0.0,0,171.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
707,42100.0,"Santa Cruz-Watsonville, CA Metro Area",541,"Professional, Scientific, and Technical Services",0.0,0,800.0,893.0,0,2,1,0,0.0,0,0,244484.0,0,0.0,0,3977.0,0.0,2,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
708,42100.0,"Santa Cruz-Watsonville, CA Metro Area",561,Administrative and Support Services,0.0,0,0.0,315.0,1,1,1,0,0.0,0,0,111990.0,0,0.0,0,3115.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
709,42100.0,"Santa Cruz-Watsonville, CA Metro Area",611,Educational Services,0.0,0,0.0,154.0,0,7,1,1,11328.92,0,1,54932.0,0,0.0,0,1950.0,11328.92,7,1,0.0,0,11328.92,1,0,0.0,0.0,0.0,5.8097025641,5.8097025641
710,42100.0,"Santa Cruz-Watsonville, CA Metro Area",622,Hospitals,59212.3,0,0.0,2.0,30,30,1,29,177636.9,0,29,0.0,29,0.0,0,0.0,118424.6,0,0,0.0,0,177636.9,1,0,inf,,,,inf
711,42100.0,"Santa Cruz-Watsonville, CA Metro Area",623,Nursing and Residential Care Facilities,8744.1,0,0.0,56.0,39,39,2,24,26232.3,0,31,71950.0,24,0.0,0,2463.0,17488.2,0,7,0.0,0,26232.3,2,0,85.2043848965,0.0,0.0,49.7025578563,330.166991474
712,42100.0,"Santa Cruz-Watsonville, CA Metro Area",624,Social Assistance,0.0,0,0.0,255.0,0,4,1,0,0.0,0,0,64432.0,0,0.0,0,2705.0,0.0,4,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
713,42100.0,"Santa Cruz-Watsonville, CA Metro Area",713,"Amusement, Gambling, and Recreation Industries",0.0,0,0.0,58.0,2,2,1,0,0.0,0,0,31128.0,0,0.0,0,1591.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
714,42100.0,"Santa Cruz-Watsonville, CA Metro Area",721,Accommodation,0.0,0,0.0,95.0,0,0,0,0,0.0,0,0,36981.0,0,0.0,0,1600.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
715,42100.0,"Santa Cruz-Watsonville, CA Metro Area",722,Food Services and Drinking Places,4709.25,0,0.0,586.0,10,10,3,2,14127.75,0,7,155123.0,2,0.0,0,9142.0,9418.5,0,5,0.0,0,14127.75,3,0,1.03024502297,0.0,0.0,5.15122511485,10.8175727412
716,42100.0,"Santa Cruz-Watsonville, CA Metro Area",811,Repair and Maintenance,42755.86,0,0.0,168.0,45,45,3,44,128267.58,0,45,39028.0,44,0.0,0,998.0,85511.72,0,1,0.0,0,128267.58,3,0,1885.02789579,0.0,0.0,85.6830861723,5783.60831663
717,42100.0,"Santa Cruz-Watsonville, CA Metro Area",812,Personal and Laundry Services,0.0,0,0.0,153.0,0,0,1,0,0.0,0,1,24478.0,0,0.0,0,1089.0,0.0,0,1,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
718,42220.0,"Santa Rosa, CA Metro Area",115,Support Activities for Agriculture and Forestry,0.0,0,0.0,71.0,0,18,1,0,0.0,0,0,23644.0,0,0.0,0,709.0,0.0,18,0,0.0,0,0.0,6,0,0.0,0.0,0.0,0.0,0.0
719,42220.0,"Santa Rosa, CA Metro Area",236,Construction of Buildings,53425.22,0,0.0,593.0,26,65,4,35,278350.21,0,35,121218.0,22,0.0,0,2335.0,224924.99,39,13,0.0,0,278350.21,6,0,503.363957173,0.0,0.0,1252.25904497,4172.27295503
720,42220.0,"Santa Rosa, CA Metro Area",237,Heavy and Civil Engineering Construction,7567.5,0,0.0,82.0,8,15,4,8,24177.56,0,8,73270.0,5,0.0,0,856.0,16610.06,7,3,0.0,0,24177.56,9,0,44.2026869159,0.0,0.0,58.2128271028,225.958504673
721,42220.0,"Santa Rosa, CA Metro Area",238,Specialty Trade Contractors,0.0,0,0.0,1038.0,0,68,5,67,257523.64,0,67,330552.0,0,0.0,0,6368.0,257523.64,68,67,0.0,0,257523.64,8,0,0.0,0.0,0.0,2709.49809673,2709.49809673
722,42220.0,"Santa Rosa, CA Metro Area",311,Food Manufacturing,0.0,0,0.0,78.0,0,0,2,0,0.0,0,2,139145.0,0,0.0,0,3209.0,0.0,0,2,0.0,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
723,42220.0,"Santa Rosa, CA Metro Area",312,Beverage and Tobacco Product Manufacturing,2585.55,0,6300.0,265.0,12,75,4,9,7756.65,0,70,328026.0,9,0.0,0,5654.0,5171.1,63,61,0.0,0,7756.65,8,0,4.1156614786,0.0,0.0,55.790077821,96.0321011673
724,42220.0,"Santa Rosa, CA Metro Area",333,Machinery Manufacturing,0.0,0,7500.0,34.0,1,17,3,0,0.0,0,0,87325.0,0,0.0,0,1319.0,0.0,16,0,0.0,0,0.0,3,0,0.0,0.0,0.0,0.0,0.0
725,42220.0,"Santa Rosa, CA Metro Area",336,Transportation Equipment Manufacturing,7438.5,0,0.0,19.0,1,1,1,1,22315.5,0,1,0.0,1,0.0,0,0.0,14877.0,0,0,0.0,0,22315.5,1,0,inf,,,,inf
726,42220.0,"Santa Rosa, CA Metro Area",339,Miscellaneous Manufacturing,0.0,55,0.0,74.0,0,55,1,55,11144.23,0,55,32803.0,0,11144.23,55,682.0,0.0,0,0,0.0,0,11144.23,2,0,0.0,898.728225806,0.0,0.0,898.728225806
727,42220.0,"Santa Rosa, CA Metro Area",442,Furniture and Home Furnishings Stores,245.26,0,0.0,101.0,6,6,1,5,735.78,0,5,21033.0,5,0.0,0,680.0,490.52,0,0,0.0,0,735.78,1,0,1.80338235294,0.0,0.0,0.0,5.41014705882
728,42220.0,"Santa Rosa, CA Metro Area",443,Electronics and Appliance Stores,24540.39,0,0.0,76.0,64,64,1,63,73621.17,0,63,20668.0,63,0.0,0,713.0,49080.78,0,0,0.0,0,73621.17,1,0,2168.36545582,0.0,0.0,0.0,6505.09636746
729,42220.0,"Santa Rosa, CA Metro Area",445,Food and Beverage Stores,0.0,0,3135.0,321.0,2,6,3,0,0.0,3,5,195738.0,0,0.0,0,7078.0,3135.0,0,2,3135.0,4,0.0,6,0,0.0,0.0,1.32876518791,0.885843458604,0.0
730,42220.0,"Santa Rosa, CA Metro Area",446,Health and Personal Care Stores,0.0,0,1980.0,115.0,0,1,1,0,0.0,1,1,49031.0,0,0.0,0,1280.0,1980.0,0,0,1980.0,1,0.0,2,0,0.0,0.0,1.546875,0.0,0.0
731,42220.0,"Santa Rosa, CA Metro Area",447,Gasoline Stations,7953.46,0,0.0,100.0,2,2,1,2,23860.38,0,2,15676.0,2,0.0,0,783.0,15906.92,0,0,0.0,0,23860.38,1,0,20.3153512133,0.0,0.0,0.0,60.9460536398
732,42220.0,"Santa Rosa, CA Metro Area",448,Clothing and Clothing Accessories Stores,0.0,0,0.0,256.0,1,1,1,0,0.0,0,0,38056.0,0,0.0,0,2537.0,0.0,0,0,0.0,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
733,42220.0,"Santa Rosa, CA Metro Area",452,General Merchandise Stores,0.0,0,0.0,41.0,0,0,0,0,0.0,0,0,71602.0,0,0.0,0,2975.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
734,42220.0,"Santa Rosa, CA Metro Area",453,Miscellaneous Store Retailers,19497.84,0,0.0,222.0,8,8,1,7,58493.52,0,7,29812.0,7,0.0,0,1312.0,38995.68,0,0,0.0,0,58493.52,1,0,104.028109756,0.0,0.0,0.0,312.084329268
735,42220.0,"Santa Rosa, CA Metro Area",484,Truck Transportation,14544.76,0,0.0,124.0,21,21,3,19,43634.28,0,19,48408.0,19,0.0,0,944.0,29089.52,0,0,0.0,0,43634.28,8,0,292.744110169,0.0,0.0,0.0,878.232330508
736,42220.0,"Santa Rosa, CA Metro Area",485,Transit and Ground Passenger Transportation,1108.0,0,0.0,23.0,3,3,1,3,3324.0,0,3,26701.0,3,0.0,0,814.0,2216.0,0,0,0.0,0,3324.0,1,0,4.08353808354,0.0,0.0,0.0,12.2506142506
737,42220.0,"Santa Rosa, CA Metro Area",488,Support Activities for Transportation,0.0,0,0.0,47.0,0,6,1,0,0.0,0,1,10726.0,0,0.0,0,271.0,0.0,6,1,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
738,42220.0,"Santa Rosa, CA Metro Area",492,Couriers and Messengers,0.0,0,0.0,20.0,1,22,1,18,99363.28,0,18,24846.0,0,0.0,0,583.0,99363.28,21,18,0.0,0,99363.28,1,0,0.0,0.0,0.0,3067.81996569,3067.81996569
739,42220.0,"Santa Rosa, CA Metro Area",511,Publishing Industries (except Internet),174313.2,0,0.0,51.0,64,64,2,62,522939.6,0,62,53134.0,62,0.0,0,891.0,348626.4,0,0,0.0,0,522939.6,2,0,12129.5380471,0.0,0.0,0.0,36388.6141414
740,42220.0,"Santa Rosa, CA Metro Area",522,Credit Intermediation and Related Activities,0.0,0,0.0,289.0,0,0,0,0,0.0,0,0,215000.0,0,0.0,0,3036.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
741,42220.0,"Santa Rosa, CA Metro Area",531,Real Estate,0.0,0,0.0,566.0,0,0,0,0,0.0,0,0,83053.0,0,0.0,0,2113.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
742,42220.0,"Santa Rosa, CA Metro Area",532,Rental and Leasing Services,0.0,0,0.0,87.0,0,0,0,0,0.0,0,0,24439.0,0,0.0,0,570.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
743,42220.0,"Santa Rosa, CA Metro Area",541,"Professional, Scientific, and Technical Services",10381.18,0,0.0,1537.0,8,9,3,8,34417.14,0,8,587431.0,7,0.0,0,9228.0,24035.96,1,1,0.0,0,34417.14,3,0,7.87475726051,0.0,0.0,2.60467706979,29.8371391417
744,42220.0,"Santa Rosa, CA Metro Area",561,Administrative and Support Services,36203.49,0,0.0,680.0,19,19,8,4,108610.47,0,10,329370.0,4,0.0,0,8686.0,72406.98,0,6,0.0,0,108610.47,11,0,16.6721114437,0.0,0.0,50.0163343311,125.040835828
745,42220.0,"Santa Rosa, CA Metro Area",611,Educational Services,24127.97,0,0.0,195.0,35,59,3,54,532885.53,0,58,65547.0,34,0.0,0,2285.0,508757.56,24,24,0.0,0,532885.53,5,0,359.015746171,0.0,0.0,5343.62426258,13526.1972604
746,42220.0,"Santa Rosa, CA Metro Area",621,Ambulatory Health Care Services,0.0,0,0.0,939.0,2,2,3,0,0.0,0,1,715018.0,0,0.0,0,11182.0,0.0,0,1,0.0,0,0.0,3,0,0.0,0.0,0.0,0.0,0.0
747,42220.0,"Santa Rosa, CA Metro Area",622,Hospitals,25630.59,0,0.0,7.0,19,21,2,16,96578.17,0,19,246490.0,15,0.0,0,3578.0,70947.58,2,4,0.0,0,96578.17,2,0,107.450768586,0.0,0.0,79.3153493572,512.852216322
748,42220.0,"Santa Rosa, CA Metro Area",623,Nursing and Residential Care Facilities,229394.96,0,2860.0,207.0,118,119,10,99,684429.15,0,99,146121.0,99,0.0,0,4719.0,455034.19,1,0,0.0,0,684429.15,10,0,4812.48167832,0.0,0.0,0.0,14358.6534965
749,42220.0,"Santa Rosa, CA Metro Area",624,Social Assistance,0.0,19,0.0,294.0,0,19,1,19,6061.7,0,19,94187.0,0,6061.7,19,3963.0,0.0,0,0,0.0,0,6061.7,1,0,0.0,29.0618975524,0.0,0.0,29.0618975524
750,42220.0,"Santa Rosa, CA Metro Area",713,"Amusement, Gambling, and Recreation Industries",0.0,0,0.0,124.0,0,3,1,1,170.0,0,1,93338.0,0,0.0,0,3747.0,170.0,3,1,0.0,0,170.0,3,0,0.0,0.0,0.0,0.0453696290366,0.0453696290366
751,42220.0,"Santa Rosa, CA Metro Area",721,Accommodation,2931.04,0,0.0,147.0,2,2,1,1,8793.12,0,1,87215.0,1,0.0,0,3458.0,5862.08,0,0,0.0,0,8793.12,1,0,0.847611336032,0.0,0.0,0.0,2.5428340081
752,42220.0,"Santa Rosa, CA Metro Area",722,Food Services and Drinking Places,34445.35,0,28970.0,1072.0,34,84,8,28,71970.96,48,76,260228.0,28,0.0,0,14969.0,66495.61,0,0,28970.0,50,71970.96,10,0,64.431144365,0.0,92.8959850357,0.0,365.408040617
753,42220.0,"Santa Rosa, CA Metro Area",811,Repair and Maintenance,7014.03,0,0.0,362.0,18,18,2,8,21042.09,0,17,70409.0,8,0.0,0,1861.0,14028.06,0,9,0.0,0,21042.09,3,0,30.1516603976,0.0,0.0,67.8412358947,192.216835035
754,42220.0,"Santa Rosa, CA Metro Area",813,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",0.0,7,0.0,372.0,0,7,1,7,1442.39,0,7,83042.0,0,1442.39,7,3059.0,0.0,0,0,0.0,0,1442.39,1,0,0.0,3.30066361556,0.0,0.0,3.30066361556
755,44700.0,"Stockton-Lodi, CA Metro Area",115,Support Activities for Agriculture and Forestry,31132.12,0,105799.5,63.0,351,1379,60,731,179096.22,2,752,67421.0,326,0.0,0,1021.0,148478.1,1023,424,962.0,5,179096.22,85,0,9940.3243095,0.0,1.88442703232,61659.8573947,131910.242351
